Year,UNIT_MEASURE,Regions,Area,Sex,Age,Value,M49_country_code,Reference area,GeoCode,unique_id,col_caption_name,col_caption_name1_empty,year,value
2021.0,,,,Female,,7.5,KGZ,Issyk-Kul,KG02,,,,,
2009.0,,,,Male,,8.2,KGZ,Issyk-Kul,KG02,,,,,
2010.0,,,,Male,,10.3,KGZ,Issyk-Kul,KG02,,,,,
2011.0,,,,Male,,8.9,KGZ,Issyk-Kul,KG02,,,,,
2012.0,,,,Male,,10.0,KGZ,Issyk-Kul,KG02,,,,,
2013.0,,,,Male,,9.5,KGZ,Issyk-Kul,KG02,,,,,
2014.0,,,,Male,,8.7,KGZ,Issyk-Kul,KG02,,,,,
2015.0,,,,Male,,8.7,KGZ,Issyk-Kul,KG02,,,,,
2016.0,,,,Male,,9.1,KGZ,Issyk-Kul,KG02,,,,,
2017.0,,,,Male,,9.0,KGZ,Issyk-Kul,KG02,,,,,
2018.0,,,,Male,,10.2,KGZ,Issyk-Kul,KG02,,,,,
2019.0,,,,Male,,9.4,KGZ,Issyk-Kul,KG02,,,,,
2020.0,,,,Male,,8.2,KGZ,Issyk-Kul,KG02,,,,,
2021.0,,,,Male,,5.6,KGZ,Issyk-Kul,KG02,,,,,
2007.0,,,,,,11.1,KGZ,Naryn,KG04,,,,,
2008.0,,,,,,11.2,KGZ,Naryn,KG04,,,,,
2009.0,,,,,,10.0,KGZ,Naryn,KG04,,,,,
2010.0,,,,,,10.3,KGZ,Naryn,KG04,,,,,
2011.0,,,,,,10.3,KGZ,Naryn,KG04,,,,,
2012.0,,,,,,10.2,KGZ,Naryn,KG04,,,,,
2013.0,,,,,,9.1,KGZ,Naryn,KG04,,,,,
2014.0,,,,,,9.7,KGZ,Naryn,KG04,,,,,
2015.0,,,,,,9.3,KGZ,Naryn,KG04,,,,,
2016.0,,,,,,9.0,KGZ,Naryn,KG04,,,,,
2017.0,,,,,,8.8,KGZ,Naryn,KG04,,,,,
2018.0,,,,,,8.8,KGZ,Naryn,KG04,,,,,
2019.0,,,,,,8.3,KGZ,Naryn,KG04,,,,,
2020.0,,,,,,7.3,KGZ,Naryn,KG04,,,,,
2021.0,,,,,,6.3,KGZ,Naryn,KG04,,,,,
2009.0,,,,Female,,14.7,KGZ,Naryn,KG04,,,,,
2010.0,,,,Female,,14.7,KGZ,Naryn,KG04,,,,,
2011.0,,,,Female,,14.7,KGZ,Naryn,KG04,,,,,
2012.0,,,,Female,,16.3,KGZ,Naryn,KG04,,,,,
2013.0,,,,Female,,14.2,KGZ,Naryn,KG04,,,,,
2014.0,,,,Female,,15.4,KGZ,Naryn,KG04,,,,,
2015.0,,,,Female,,13.7,KGZ,Naryn,KG04,,,,,
2016.0,,,,Female,,14.6,KGZ,Naryn,KG04,,,,,
2017.0,,,,Female,,12.3,KGZ,Naryn,KG04,,,,,
2018.0,,,,Female,,15.0,KGZ,Naryn,KG04,,,,,
2019.0,,,,Female,,11.1,KGZ,Naryn,KG04,,,,,
2020.0,,,,Female,,12.4,KGZ,Naryn,KG04,,,,,
2021.0,,,,Female,,10.8,KGZ,Naryn,KG04,,,,,
2009.0,,,,Male,,7.6,KGZ,Naryn,KG04,,,,,
2010.0,,,,Male,,8.2,KGZ,Naryn,KG04,,,,,
2011.0,,,,Male,,8.1,KGZ,Naryn,KG04,,,,,
2012.0,,,,Male,,7.4,KGZ,Naryn,KG04,,,,,
2013.0,,,,Male,,6.8,KGZ,Naryn,KG04,,,,,
2014.0,,,,Male,,7.4,KGZ,Naryn,KG04,,,,,
2015.0,,,,Male,,7.6,KGZ,Naryn,KG04,,,,,
2016.0,,,,Male,,6.6,KGZ,Naryn,KG04,,,,,
2017.0,,,,Male,,7.1,KGZ,Naryn,KG04,,,,,
2018.0,,,,Male,,6.2,KGZ,Naryn,KG04,,,,,
2019.0,,,,Male,,7.1,KGZ,Naryn,KG04,,,,,
2020.0,,,,Male,,5.2,KGZ,Naryn,KG04,,,,,
2021.0,,,,Male,,4.3,KGZ,Naryn,KG04,,,,,
2007.0,,,,,,5.4,KGZ,Osh,KG06,,,,,
2008.0,,,,,,5.5,KGZ,Osh,KG06,,,,,
2009.0,,,,,,6.6,KGZ,Osh,KG06,,,,,
2010.0,,,,,,6.61,KGZ,Osh,KG06,,,,,
2011.0,,,,,,6.6,KGZ,Osh,KG06,,,,,
2012.0,,,,,,6.8,KGZ,Osh,KG06,,,,,
2013.0,,,,,,6.3,KGZ,Osh,KG06,,,,,
2014.0,,,,,,6.6,KGZ,Osh,KG06,,,,,
2015.0,,,,,,6.0,KGZ,Osh,KG06,,,,,
2016.0,,,,,,5.5,KGZ,Osh,KG06,,,,,
2017.0,,,,,,5.1,KGZ,Osh,KG06,,,,,
2018.0,,,,,,4.2,KGZ,Osh,KG06,,,,,
2019.0,,,,,,3.5,KGZ,Osh,KG06,,,,,
2020.0,,,,,,2.6,KGZ,Osh,KG06,,,,,
2021.0,,,,,,1.9,KGZ,Osh,KG06,,,,,
2009.0,,,,Female,,8.1,KGZ,Osh,KG06,,,,,
2010.0,,,,Female,,7.8,KGZ,Osh,KG06,,,,,
2011.0,,,,Female,,7.8,KGZ,Osh,KG06,,,,,
2012.0,,,,Female,,8.9,KGZ,Osh,KG06,,,,,
2013.0,,,,Female,,7.4,KGZ,Osh,KG06,,,,,
2014.0,,,,Female,,7.3,KGZ,Osh,KG06,,,,,
2015.0,,,,Female,,7.7,KGZ,Osh,KG06,,,,,
2016.0,,,,Female,,7.1,KGZ,Osh,KG06,,,,,
2017.0,,,,Female,,7.7,KGZ,Osh,KG06,,,,,
2018.0,,,,Female,,6.6,KGZ,Osh,KG06,,,,,
2019.0,,,,Female,,4.3,KGZ,Osh,KG06,,,,,
2020.0,,,,Female,,4.1,KGZ,Osh,KG06,,,,,
2021.0,,,,Female,,3.1,KGZ,Osh,KG06,,,,,
2009.0,,,,Male,,5.7,KGZ,Osh,KG06,,,,,
2010.0,,,,Male,,5.9,KGZ,Osh,KG06,,,,,
2011.0,,,,Male,,5.8,KGZ,Osh,KG06,,,,,
2012.0,,,,Male,,5.5,KGZ,Osh,KG06,,,,,
2013.0,,,,Male,,5.6,KGZ,Osh,KG06,,,,,
2014.0,,,,Male,,6.0,KGZ,Osh,KG06,,,,,
2015.0,,,,Male,,4.8,KGZ,Osh,KG06,,,,,
2016.0,,,,Male,,4.4,KGZ,Osh,KG06,,,,,
2017.0,,,,Male,,3.5,KGZ,Osh,KG06,,,,,
2018.0,,,,Male,,2.7,KGZ,Osh,KG06,,,,,
2019.0,,,,Male,,3.0,KGZ,Osh,KG06,,,,,
2020.0,,,,Male,,1.5,KGZ,Osh,KG06,,,,,
2021.0,,,,Male,,1.1,KGZ,Osh,KG06,,,,,
2007.0,,,,,,5.1,KGZ,Talas,KG07,,,,,
2008.0,,,,,,5.4,KGZ,Talas,KG07,,,,,
2009.0,,,,,,4.9,KGZ,Talas,KG07,,,,,
2010.0,,,,,,5.1,KGZ,Talas,KG07,,,,,
2011.0,,,,,,5.0,KGZ,Talas,KG07,,,,,
2012.0,,,,,,4.1,KGZ,Talas,KG07,,,,,
2013.0,,,,,,3.7,KGZ,Talas,KG07,,,,,
2014.0,,,,,,3.9,KGZ,Talas,KG07,,,,,
2015.0,,,,,,3.3,KGZ,Talas,KG07,,,,,
2016.0,,,,,,2.8,KGZ,Talas,KG07,,,,,
2017.0,,,,,,2.5,KGZ,Talas,KG07,,,,,
2018.0,,,,,,2.5,KGZ,Talas,KG07,,,,,
2019.0,,,,,,2.5,KGZ,Talas,KG07,,,,,
2020.0,,,,,,2.6,KGZ,Talas,KG07,,,,,
2021.0,,,,,,2.6,KGZ,Talas,KG07,,,,,
2009.0,,,,Female,,5.7,KGZ,Talas,KG07,,,,,
2010.0,,,,Female,,5.2,KGZ,Talas,KG07,,,,,
2011.0,,,,Female,,5.9,KGZ,Talas,KG07,,,,,
2012.0,,,,Female,,4.1,KGZ,Talas,KG07,,,,,
2013.0,,,,Female,,4.8,KGZ,Talas,KG07,,,,,
2014.0,,,,Female,,6.5,KGZ,Talas,KG07,,,,,
2015.0,,,,Female,,5.6,KGZ,Talas,KG07,,,,,
2016.0,,,,Female,,5.0,KGZ,Talas,KG07,,,,,
2017.0,,,,Female,,4.6,KGZ,Talas,KG07,,,,,
2018.0,,,,Female,,3.6,KGZ,Talas,KG07,,,,,
2019.0,,,,Female,,3.6,KGZ,Talas,KG07,,,,,
2020.0,,,,Female,,3.7,KGZ,Talas,KG07,,,,,
2021.0,,,,Female,,3.8,KGZ,Talas,KG07,,,,,
2009.0,,,,Male,,4.2,KGZ,Talas,KG07,,,,,
2010.0,,,,Male,,4.9,KGZ,Talas,KG07,,,,,
2011.0,,,,Male,,4.4,KGZ,Talas,KG07,,,,,
2012.0,,,,Male,,4.1,KGZ,Talas,KG07,,,,,
2013.0,,,,Male,,2.8,KGZ,Talas,KG07,,,,,
2014.0,,,,Male,,1.7,KGZ,Talas,KG07,,,,,
2015.0,,,,Male,,1.3,KGZ,Talas,KG07,,,,,
2016.0,,,,Male,,1.2,KGZ,Talas,KG07,,,,,
2017.0,,,,Male,,0.9,KGZ,Talas,KG07,,,,,
2018.0,,,,Male,,1.7,KGZ,Talas,KG07,,,,,
2019.0,,,,Male,,1.8,KGZ,Talas,KG07,,,,,
2020.0,,,,Male,,1.8,KGZ,Talas,KG07,,,,,
2021.0,,,,Male,,1.7,KGZ,Talas,KG07,,,,,
2007.0,,,,,,13.0,KGZ,Chui,KG08,,,,,
2008.0,,,,,,12.7,KGZ,Chui,KG08,,,,,
2009.0,,,,,,10.3,KGZ,Chui,KG08,,,,,
2010.0,,,,,,10.2,KGZ,Chui,KG08,,,,,
2011.0,,,,,,9.9,KGZ,Chui,KG08,,,,,
2012.0,,,,,,9.9,KGZ,Chui,KG08,,,,,
2013.0,,,,,,9.8,KGZ,Chui,KG08,,,,,
2014.0,,,,,,8.9,KGZ,Chui,KG08,,,,,
2015.0,,,,,,8.6,KGZ,Chui,KG08,,,,,
2016.0,,,,,,8.4,KGZ,Chui,KG08,,,,,
2017.0,,,,,,8.1,KGZ,Chui,KG08,,,,,
2018.0,,,,,,7.3,KGZ,Chui,KG08,,,,,
2019.0,,,,,,6.6,KGZ,Chui,KG08,,,,,
2020.0,,,,,,6.1,KGZ,Chui,KG08,,,,,
2021.0,,,,,,5.3,KGZ,Chui,KG08,,,,,
2009.0,,,,Female,,11.3,KGZ,Chui,KG08,,,,,
2010.0,,,,Female,,11.4,KGZ,Chui,KG08,,,,,
2011.0,,,,Female,,10.5,KGZ,Chui,KG08,,,,,
2012.0,,,,Female,,9.1,KGZ,Chui,KG08,,,,,
2013.0,,,,Female,,10.8,KGZ,Chui,KG08,,,,,
2014.0,,,,Female,,9.6,KGZ,Chui,KG08,,,,,
2015.0,,,,Female,,8.2,KGZ,Chui,KG08,,,,,
2016.0,,,,Female,,8.9,KGZ,Chui,KG08,,,,,
2017.0,,,,Female,,9.1,KGZ,Chui,KG08,,,,,
2018.0,,,,Female,,7.4,KGZ,Chui,KG08,,,,,
2019.0,,,,Female,,7.4,KGZ,Chui,KG08,,,,,
2020.0,,,,Female,,7.3,KGZ,Chui,KG08,,,,,
2021.0,,,,Female,,6.2,KGZ,Chui,KG08,,,,,
2009.0,,,,Male,,9.6,KGZ,Chui,KG08,,,,,
2010.0,,,,Male,,9.3,KGZ,Chui,KG08,,,,,
2011.0,,,,Male,,9.5,KGZ,Chui,KG08,,,,,
2012.0,,,,Male,,10.5,KGZ,Chui,KG08,,,,,
2013.0,,,,Male,,9.1,KGZ,Chui,KG08,,,,,
2014.0,,,,Male,,8.4,KGZ,Chui,KG08,,,,,
2015.0,,,,Male,,8.9,KGZ,Chui,KG08,,,,,
2016.0,,,,Male,,8.0,KGZ,Chui,KG08,,,,,
2017.0,,,,Male,,7.4,KGZ,Chui,KG08,,,,,
2018.0,,,,Male,,7.3,KGZ,Chui,KG08,,,,,
2019.0,,,,Male,,6.1,KGZ,Chui,KG08,,,,,
2020.0,,,,Male,,5.3,KGZ,Chui,KG08,,,,,
2021.0,,,,Male,,4.8,KGZ,Chui,KG08,,,,,
2007.0,,,,,,8.7,KGZ,Bishkek (city),KG11,,,,,
2008.0,,,,,,8.6,KGZ,Bishkek (city),KG11,,,,,
2009.0,,,,,,10.2,KGZ,Bishkek (city),KG11,,,,,
2010.0,,,,,,10.0,KGZ,Bishkek (city),KG11,,,,,
2011.0,,,,,,9.6,KGZ,Bishkek (city),KG11,,,,,
2012.0,,,,,,8.7,KGZ,Bishkek (city),KG11,,,,,
2013.0,,,,,,9.4,KGZ,Bishkek (city),KG11,,,,,
2014.0,,,,,,8.9,KGZ,Bishkek (city),KG11,,,,,
2015.0,,,,,,8.1,KGZ,Bishkek (city),KG11,,,,,
2016.0,,,,,,7.7,KGZ,Bishkek (city),KG11,,,,,
2017.0,,,,,,7.3,KGZ,Bishkek (city),KG11,,,,,
2018.0,,,,,,6.7,KGZ,Bishkek (city),KG11,,,,,
2019.0,,,,,,5.9,KGZ,Bishkek (city),KG11,,,,,
2020.0,,,,,,5.0,KGZ,Bishkek (city),KG11,,,,,
2021.0,,,,,,4.1,KGZ,Bishkek (city),KG11,,,,,
2009.0,,,,Female,,9.6,KGZ,Bishkek (city),KG11,,,,,
2010.0,,,,Female,,10.6,KGZ,Bishkek (city),KG11,,,,,
2011.0,,,,Female,,10.6,KGZ,Bishkek (city),KG11,,,,,
2012.0,,,,Female,,9.7,KGZ,Bishkek (city),KG11,,,,,
2013.0,,,,Female,,9.7,KGZ,Bishkek (city),KG11,,,,,
2014.0,,,,Female,,9.5,KGZ,Bishkek (city),KG11,,,,,
2015.0,,,,Female,,8.4,KGZ,Bishkek (city),KG11,,,,,
2016.0,,,,Female,,7.6,KGZ,Bishkek (city),KG11,,,,,
2017.0,,,,Female,,7.9,KGZ,Bishkek (city),KG11,,,,,
2018.0,,,,Female,,5.0,KGZ,Bishkek (city),KG11,,,,,
2019.0,,,,Female,,5.5,KGZ,Bishkek (city),KG11,,,,,
2020.0,,,,Female,,4.6,KGZ,Bishkek (city),KG11,,,,,
2021.0,,,,Female,,3.3,KGZ,Bishkek (city),KG11,,,,,
2009.0,,,,Male,,10.7,KGZ,Bishkek (city),KG11,,,,,
2010.0,,,,Male,,9.5,KGZ,Bishkek (city),KG11,,,,,
2011.0,,,,Male,,8.7,KGZ,Bishkek (city),KG11,,,,,
2012.0,,,,Male,,7.8,KGZ,Bishkek (city),KG11,,,,,
2013.0,,,,Male,,9.3,KGZ,Bishkek (city),KG11,,,,,
2014.0,,,,Male,,8.4,KGZ,Bishkek (city),KG11,,,,,
2015.0,,,,Male,,7.7,KGZ,Bishkek (city),KG11,,,,,
2016.0,,,,Male,,7.8,KGZ,Bishkek (city),KG11,,,,,
2017.0,,,,Male,,6.7,KGZ,Bishkek (city),KG11,,,,,
2018.0,,,,Male,,8.2,KGZ,Bishkek (city),KG11,,,,,
2019.0,,,,Male,,6.2,KGZ,Bishkek (city),KG11,,,,,
2020.0,,,,Male,,5.4,KGZ,Bishkek (city),KG11,,,,,
2021.0,,,,Male,,4.9,KGZ,Bishkek (city),KG11,,,,,
2013.0,,,,,,4.6,KGZ,Osh (city),KG21,,,,,
2014.0,,,,,,4.2,KGZ,Osh (city),KG21,,,,,
2015.0,,,,,,3.9,KGZ,Osh (city),KG21,,,,,
2016.0,,,,,,3.6,KGZ,Osh (city),KG21,,,,,
2017.0,,,,,,3.5,KGZ,Osh (city),KG21,,,,,
2018.0,,,,,,3.0,KGZ,Osh (city),KG21,,,,,
2019.0,,,,,,2.5,KGZ,Osh (city),KG21,,,,,
2020.0,,,,,,2.8,KGZ,Osh (city),KG21,,,,,
2021.0,,,,,,2.8,KGZ,Osh (city),KG21,,,,,
2013.0,,,,Female,,3.8,KGZ,Osh (city),KG21,,,,,
2014.0,,,,Female,,5.2,KGZ,Osh (city),KG21,,,,,
2015.0,,,,Female,,5.6,KGZ,Osh (city),KG21,,,,,
2016.0,,,,Female,,6.3,KGZ,Osh (city),KG21,,,,,
2017.0,,,,Female,,4.5,KGZ,Osh (city),KG21,,,,,
2018.0,,,,Female,,3.5,KGZ,Osh (city),KG21,,,,,
2019.0,,,,Female,,4.4,KGZ,Osh (city),KG21,,,,,
2020.0,,,,Female,,3.7,KGZ,Osh (city),KG21,,,,,
2021.0,,,,Female,,3.4,KGZ,Osh (city),KG21,,,,,
2013.0,,,,Male,,5.0,KGZ,Osh (city),KG21,,,,,
2014.0,,,,Male,,3.8,KGZ,Osh (city),KG21,,,,,
2015.0,,,,Male,,3.1,KGZ,Osh (city),KG21,,,,,
2016.0,,,,Male,,2.5,KGZ,Osh (city),KG21,,,,,
2017.0,,,,Male,,3.0,KGZ,Osh (city),KG21,,,,,
2018.0,,,,Male,,2.7,KGZ,Osh (city),KG21,,,,,
2019.0,,,,Male,,1.5,KGZ,Osh (city),KG21,,,,,
2020.0,,,,Male,,2.3,KGZ,Osh (city),KG21,,,,,
2021.0,,,,Male,,2.6,KGZ,Osh (city),KG21,,,,,
2007.0,,,,,15 to 19 years old,15.1,KGZ,,,,,,,
2008.0,,,,,15 to 19 years old,13.3,KGZ,,,,,,,
2009.0,,,,,15 to 19 years old,16.8,KGZ,,,,,,,
2010.0,,,,,15 to 19 years old,19.072445,KGZ,,,,,,,
2011.0,,,,,15 to 19 years old,18.9,KGZ,,,,,,,
2012.0,,,,,15 to 19 years old,21.3,KGZ,,,,,,,
2013.0,,,,,15 to 19 years old,16.2,KGZ,,,,,,,
2014.0,,,,,15 to 19 years old,17.7,KGZ,,,,,,,
2015.0,,,,,15 to 19 years old,17.3,KGZ,,,,,,,
2016.0,,,,,15 to 19 years old,19.9,KGZ,,,,,,,
2017.0,,,,,15 to 19 years old,18.3,KGZ,,,,,,,
2018.0,,,,,15 to 19 years old,13.9,KGZ,,,,,,,
2019.0,,,,,15 to 19 years old,13.9,KGZ,,,,,,,
2020.0,,,,,15 to 19 years old,13.7,KGZ,,,,,,,
2021.0,,,,,15 to 19 years old,15.7,KGZ,,,,,,,
2007.0,,,,,20 to 29 years old,10.2,KGZ,,,,,,,
2008.0,,,,,20 to 29 years old,11.4,KGZ,,,,,,,
2009.0,,,,,20 to 29 years old,12.7,KGZ,,,,,,,
2010.0,,,,,20 to 29 years old,12.397261,KGZ,,,,,,,
2011.0,,,,,20 to 29 years old,12.5,KGZ,,,,,,,
2012.0,,,,,20 to 29 years old,11.9,KGZ,,,,,,,
2013.0,,,,,20 to 29 years old,10.4,KGZ,,,,,,,
2014.0,,,,,20 to 29 years old,10.2,KGZ,,,,,,,
2015.0,,,,,20 to 29 years old,10.5,KGZ,,,,,,,
2016.0,,,,,20 to 29 years old,10.4,KGZ,,,,,,,
2017.0,,,,,20 to 29 years old,10.2,KGZ,,,,,,,
2018.0,,,,,20 to 29 years old,9.5,KGZ,,,,,,,
2019.0,,,,,20 to 29 years old,9.3,KGZ,,,,,,,
2020.0,,,,,20 to 29 years old,8.9,KGZ,,,,,,,
2021.0,,,,,20 to 29 years old,7.9,KGZ,,,,,,,
2007.0,,,,,30 to 39 years old,7.2,KGZ,,,,,,,
2008.0,,,,,30 to 39 years old,7.3,KGZ,,,,,,,
2009.0,,,,,30 to 39 years old,6.1,KGZ,,,,,,,
2010.0,,,,,30 to 39 years old,6.198562,KGZ,,,,,,,
2011.0,,,,,30 to 39 years old,6.5,KGZ,,,,,,,
2012.0,,,,,30 to 39 years old,7.0,KGZ,,,,,,,
2013.0,,,,,30 to 39 years old,7.2,KGZ,,,,,,,
2014.0,,,,,30 to 39 years old,6.7,KGZ,,,,,,,
2015.0,,,,,30 to 39 years old,6.2,KGZ,,,,,,,
2016.0,,,,,30 to 39 years old,5.9,KGZ,,,,,,,
2017.0,,,,,30 to 39 years old,5.4,KGZ,,,,,,,
2018.0,,,,,30 to 39 years old,4.6,KGZ,,,,,,,
2019.0,,,,,30 to 39 years old,4.0,KGZ,,,,,,,
2020.0,,,,,30 to 39 years old,5.1,KGZ,,,,,,,
2021.0,,,,,30 to 39 years old,4.5,KGZ,,,,,,,
2007.0,,,,,40 to 49 years old,6.2,KGZ,,,,,,,
2008.0,,,,,40 to 49 years old,6.2,KGZ,,,,,,,
2009.0,,,,,40 to 49 years old,5.2,KGZ,,,,,,,
2010.0,,,,,40 to 49 years old,5.90176,KGZ,,,,,,,
2011.0,,,,,40 to 49 years old,5.5,KGZ,,,,,,,
2012.0,,,,,40 to 49 years old,4.9,KGZ,,,,,,,
2013.0,,,,,40 to 49 years old,6.4,KGZ,,,,,,,
2014.0,,,,,40 to 49 years old,6.7,KGZ,,,,,,,
2015.0,,,,,40 to 49 years old,5.8,KGZ,,,,,,,
2016.0,,,,,40 to 49 years old,5.3,KGZ,,,,,,,
2017.0,,,,,40 to 49 years old,5.3,KGZ,,,,,,,
2018.0,,,,,40 to 49 years old,4.3,KGZ,,,,,,,
2019.0,,,,,40 to 49 years old,3.6,KGZ,,,,,,,
2020.0,,,,,40 to 49 years old,4.4,KGZ,,,,,,,
2021.0,,,,,40 to 49 years old,4.4,KGZ,,,,,,,
2007.0,,,,,50 to 59 years old,5.7,KGZ,,,,,,,
2008.0,,,,,50 to 59 years old,4.5,KGZ,,,,,,,
2009.0,,,,,50 to 59 years old,4.6,KGZ,,,,,,,
2010.0,,,,,50 to 59 years old,4.823213,KGZ,,,,,,,
2011.0,,,,,50 to 59 years old,4.6,KGZ,,,,,,,
2012.0,,,,,50 to 59 years old,4.8,KGZ,,,,,,,
2013.0,,,,,50 to 59 years old,6.1,KGZ,,,,,,,
2014.0,,,,,50 to 59 years old,5.1,KGZ,,,,,,,
2015.0,,,,,50 to 59 years old,4.2,KGZ,,,,,,,
2016.0,,,,,50 to 59 years old,3.5,KGZ,,,,,,,
2017.0,,,,,50 to 59 years old,3.8,KGZ,,,,,,,
2018.0,,,,,50 to 59 years old,4.2,KGZ,,,,,,,
2019.0,,,,,50 to 59 years old,3.1,KGZ,,,,,,,
2020.0,,,,,50 to 59 years old,3.1,KGZ,,,,,,,
2021.0,,,,,50 to 59 years old,2.9,KGZ,,,,,,,
2007.0,,,,,60 to 69 years old,2.9,KGZ,,,,,,,
2008.0,,,,,60 to 69 years old,0.8,KGZ,,,,,,,
2009.0,,,,,60 to 69 years old,1.5,KGZ,,,,,,,
2010.0,,,,,60 to 69 years old,2.319915,KGZ,,,,,,,
2011.0,,,,,60 to 69 years old,2.5,KGZ,,,,,,,
2012.0,,,,,60 to 69 years old,2.8,KGZ,,,,,,,
2013.0,,,,,60 to 69 years old,3.2,KGZ,,,,,,,
2014.0,,,,,60 to 69 years old,2.6,KGZ,,,,,,,
2015.0,,,,,60 to 69 years old,2.8,KGZ,,,,,,,
2016.0,,,,,60 to 69 years old,1.3,KGZ,,,,,,,
2017.0,,,,,60 to 69 years old,1.6,KGZ,,,,,,,
2018.0,,,,,60 to 69 years old,2.7,KGZ,,,,,,,
2019.0,,,,,60 to 69 years old,1.1,KGZ,,,,,,,
2020.0,,,,,60 to 69 years old,1.8,KGZ,,,,,,,
2021.0,,,,,60 to 69 years old,1.4,KGZ,,,,,,,
2010.0,,,,,70 years old and over,0.561023,KGZ,,,,,,,
2011.0,,,,,70 years old and over,0.7,KGZ,,,,,,,
2013.0,,,,,70 years old and over,1.6,KGZ,,,,,,,
2014.0,,,,,70 years old and over,2.8,KGZ,,,,,,,
2015.0,,,,,70 years old and over,1.4,KGZ,,,,,,,
2016.0,,,,,70 years old and over,0.9,KGZ,,,,,,,
2017.0,,,,,70 years old and over,0.3,KGZ,,,,,,,
2020.0,,,,,70 years old and over,0.6,KGZ,,,,,,,
,,,,,,,UZB,,,10_104_,Republic of Karakalpakstan,True,2000.0,1.7
,,,,,,,UZB,,,10_104_,Republic of Karakalpakstan,True,2001.0,1.7
,,,,,,,UZB,,,10_104_,Republic of Karakalpakstan,True,2002.0,1.5
,,,,,,,UZB,,,10_104_,Republic of Karakalpakstan,True,2003.0,1.1
,,,,,,,UZB,,,10_104_,Republic of Karakalpakstan,True,2004.0,1.0
,,,,,,,UZB,,,10_104_,Republic of Karakalpakstan,True,2005.0,1.0
,,,,,,,UZB,,,10_104_,Republic of Karakalpakstan,True,2006.0,0.8
,,,,,,,UZB,,,10_104_,Republic of Karakalpakstan,True,2007.0,7.0
,,,,,,,UZB,,,10_104_,Republic of Karakalpakstan,True,2008.0,7.0
,,,,,,,UZB,,,10_104_,Republic of Karakalpakstan,True,2009.0,6.9
,,,,,,,UZB,,,10_104_,Republic of Karakalpakstan,True,2010.0,7.4
,,,,,,,UZB,,,10_104_,Republic of Karakalpakstan,True,2011.0,6.6
,,,,,,,UZB,,,10_104_,Republic of Karakalpakstan,True,2012.0,6.4
,,,,,,,UZB,,,10_104_,Republic of Karakalpakstan,True,2013.0,6.2
,,,,,,,UZB,,,10_104_,Republic of Karakalpakstan,True,2014.0,5.4
,,,,,,,UZB,,,10_104_,Republic of Karakalpakstan,True,2015.0,5.3
,,,,,,,UZB,,,10_104_,Republic of Karakalpakstan,True,2016.0,5.4
,,,,,,,UZB,,,10_104_,Republic of Karakalpakstan,True,2017.0,6.0
,,,,,,,UZB,,,10_104_,Republic of Karakalpakstan,True,2018.0,9.5
,,,,,,,UZB,,,10_104_,Republic of Karakalpakstan,True,2019.0,9.1
,,,,,,,UZB,,,10_104_,Republic of Karakalpakstan,True,2020.0,10.5
,,,,,,,UZB,,,10_104_,Republic of Karakalpakstan,True,2021.0,0.0
,,,,,,,UZB,,,10_105_,Andizhan Region,True,2000.0,0.3
,,,,,,,UZB,,,10_105_,Andizhan Region,True,2001.0,0.3
,,,,,,,UZB,,,10_105_,Andizhan Region,True,2002.0,0.3
,,,,,,,UZB,,,10_105_,Andizhan Region,True,2003.0,0.2
,,,,,,,UZB,,,10_105_,Andizhan Region,True,2004.0,0.2
,,,,,,,UZB,,,10_105_,Andizhan Region,True,2005.0,0.1
,,,,,,,UZB,,,10_105_,Andizhan Region,True,2006.0,0.1
,,,,,,,UZB,,,10_105_,Andizhan Region,True,2007.0,5.9
,,,,,,,UZB,,,10_105_,Andizhan Region,True,2008.0,5.8
,,,,,,,UZB,,,10_105_,Andizhan Region,True,2009.0,5.4
,,,,,,,UZB,,,10_105_,Andizhan Region,True,2010.0,5.8
,,,,,,,UZB,,,10_105_,Andizhan Region,True,2011.0,5.3
,,,,,,,UZB,,,10_105_,Andizhan Region,True,2012.0,5.3
,,,,,,,UZB,,,10_105_,Andizhan Region,True,2013.0,5.4
,,,,,,,UZB,,,10_105_,Andizhan Region,True,2014.0,5.6
,,,,,,,UZB,,,10_105_,Andizhan Region,True,2015.0,5.6
,,,,,,,UZB,,,10_105_,Andizhan Region,True,2016.0,5.6
,,,,,,,UZB,,,10_105_,Andizhan Region,True,2017.0,6.0
,,,,,,,UZB,,,10_105_,Andizhan Region,True,2018.0,9.6
,,,,,,,UZB,,,10_105_,Andizhan Region,True,2019.0,9.2
,,,,,,,UZB,,,10_105_,Andizhan Region,True,2020.0,10.9
,,,,,,,UZB,,,10_105_,Andizhan Region,True,2021.0,0.0
,,,,,,,UZB,,,10_106_,Bukhara Region,True,2000.0,0.3
,,,,,,,UZB,,,10_106_,Bukhara Region,True,2001.0,0.3
,,,,,,,UZB,,,10_106_,Bukhara Region,True,2002.0,0.1
,,,,,,,UZB,,,10_106_,Bukhara Region,True,2003.0,0.1
,,,,,,,UZB,,,10_106_,Bukhara Region,True,2004.0,0.1
,,,,,,,UZB,,,10_106_,Bukhara Region,True,2005.0,0.1
,,,,,,,UZB,,,10_106_,Bukhara Region,True,2006.0,0.1
,,,,,,,UZB,,,10_106_,Bukhara Region,True,2007.0,4.5
,,,,,,,UZB,,,10_106_,Bukhara Region,True,2008.0,4.4
