Year,UNIT_MEASURE,Sex,Value,M49_country_code,Reference area,COMPOSITE_BREAKDOWN,GeoCode,unique_id,col_caption_name,col_caption_name1_empty,year,value
2011.0,,Male,30.807453,KGZ,Chui,Non-communicable disease: Chronic respiratory disease,KG08,,,,,
2012.0,,Male,26.669929,KGZ,Chui,Non-communicable disease: Chronic respiratory disease,KG08,,,,,
2013.0,,Male,23.289316,KGZ,Chui,Non-communicable disease: Chronic respiratory disease,KG08,,,,,
2014.0,,Male,18.614515,KGZ,Chui,Non-communicable disease: Chronic respiratory disease,KG08,,,,,
2015.0,,Male,17.791128,KGZ,Chui,Non-communicable disease: Chronic respiratory disease,KG08,,,,,
2016.0,,Male,19.030358,KGZ,Chui,Non-communicable disease: Chronic respiratory disease,KG08,,,,,
2017.0,,Male,20.231214,KGZ,Chui,Non-communicable disease: Chronic respiratory disease,KG08,,,,,
2018.0,,Male,19.188836,KGZ,Chui,Non-communicable disease: Chronic respiratory disease,KG08,,,,,
2019.0,,Male,17.513883,KGZ,Chui,Non-communicable disease: Chronic respiratory disease,KG08,,,,,
2020.0,,Male,14.7,KGZ,Chui,Non-communicable disease: Chronic respiratory disease,KG08,,,,,
2021.0,,Male,10.0,KGZ,Chui,Non-communicable disease: Chronic respiratory disease,KG08,,,,,
2007.0,,Female,27.543424,KGZ,Chui,Non-communicable disease: Chronic respiratory disease,KG08,,,,,
2008.0,,Female,24.606299,KGZ,Chui,Non-communicable disease: Chronic respiratory disease,KG08,,,,,
2009.0,,Female,17.089844,KGZ,Chui,Non-communicable disease: Chronic respiratory disease,KG08,,,,,
2010.0,,Female,12.596899,KGZ,Chui,Non-communicable disease: Chronic respiratory disease,KG08,,,,,
2011.0,,Female,18.020183,KGZ,Chui,Non-communicable disease: Chronic respiratory disease,KG08,,,,,
2012.0,,Female,11.853959,KGZ,Chui,Non-communicable disease: Chronic respiratory disease,KG08,,,,,
2013.0,,Female,10.710128,KGZ,Chui,Non-communicable disease: Chronic respiratory disease,KG08,,,,,
2014.0,,Female,8.45521,KGZ,Chui,Non-communicable disease: Chronic respiratory disease,KG08,,,,,
2015.0,,Female,7.845774,KGZ,Chui,Non-communicable disease: Chronic respiratory disease,KG08,,,,,
2016.0,,Female,9.452627,KGZ,Chui,Non-communicable disease: Chronic respiratory disease,KG08,,,,,
2017.0,,Female,9.273237,KGZ,Chui,Non-communicable disease: Chronic respiratory disease,KG08,,,,,
2018.0,,Female,8.248731,KGZ,Chui,Non-communicable disease: Chronic respiratory disease,KG08,,,,,
2019.0,,Female,6.427535,KGZ,Chui,Non-communicable disease: Chronic respiratory disease,KG08,,,,,
2020.0,,Female,6.7,KGZ,Chui,Non-communicable disease: Chronic respiratory disease,KG08,,,,,
2021.0,,Female,3.6,KGZ,Chui,Non-communicable disease: Chronic respiratory disease,KG08,,,,,
2007.0,,,11.984836,KGZ,Bishkek (city),Non-communicable disease: Chronic respiratory disease,KG11,,,,,
2008.0,,,9.18651,KGZ,Bishkek (city),Non-communicable disease: Chronic respiratory disease,KG11,,,,,
2009.0,,,8.695652,KGZ,Bishkek (city),Non-communicable disease: Chronic respiratory disease,KG11,,,,,
2010.0,,,7.619271,KGZ,Bishkek (city),Non-communicable disease: Chronic respiratory disease,KG11,,,,,
2011.0,,,6.80429,KGZ,Bishkek (city),Non-communicable disease: Chronic respiratory disease,KG11,,,,,
2012.0,,,7.00961,KGZ,Bishkek (city),Non-communicable disease: Chronic respiratory disease,KG11,,,,,
2013.0,,,4.861341,KGZ,Bishkek (city),Non-communicable disease: Chronic respiratory disease,KG11,,,,,
2014.0,,,6.475985,KGZ,Bishkek (city),Non-communicable disease: Chronic respiratory disease,KG11,,,,,
2015.0,,,5.169322,KGZ,Bishkek (city),Non-communicable disease: Chronic respiratory disease,KG11,,,,,
2016.0,,,4.84836,KGZ,Bishkek (city),Non-communicable disease: Chronic respiratory disease,KG11,,,,,
2017.0,,,4.338176,KGZ,Bishkek (city),Non-communicable disease: Chronic respiratory disease,KG11,,,,,
2018.0,,,5.026116,KGZ,Bishkek (city),Non-communicable disease: Chronic respiratory disease,KG11,,,,,
2019.0,,,5.093215,KGZ,Bishkek (city),Non-communicable disease: Chronic respiratory disease,KG11,,,,,
2020.0,,,6.4,KGZ,Bishkek (city),Non-communicable disease: Chronic respiratory disease,KG11,,,,,
2021.0,,,3.7,KGZ,Bishkek (city),Non-communicable disease: Chronic respiratory disease,KG11,,,,,
2007.0,,Male,16.837674,KGZ,Bishkek (city),Non-communicable disease: Chronic respiratory disease,KG11,,,,,
2008.0,,Male,13.552254,KGZ,Bishkek (city),Non-communicable disease: Chronic respiratory disease,KG11,,,,,
2009.0,,Male,13.36074,KGZ,Bishkek (city),Non-communicable disease: Chronic respiratory disease,KG11,,,,,
2010.0,,Male,11.619096,KGZ,Bishkek (city),Non-communicable disease: Chronic respiratory disease,KG11,,,,,
2011.0,,Male,9.932953,KGZ,Bishkek (city),Non-communicable disease: Chronic respiratory disease,KG11,,,,,
2012.0,,Male,9.727626,KGZ,Bishkek (city),Non-communicable disease: Chronic respiratory disease,KG11,,,,,
2013.0,,Male,6.410256,KGZ,Bishkek (city),Non-communicable disease: Chronic respiratory disease,KG11,,,,,
2014.0,,Male,10.423905,KGZ,Bishkek (city),Non-communicable disease: Chronic respiratory disease,KG11,,,,,
2015.0,,Male,7.459313,KGZ,Bishkek (city),Non-communicable disease: Chronic respiratory disease,KG11,,,,,
2016.0,,Male,6.401766,KGZ,Bishkek (city),Non-communicable disease: Chronic respiratory disease,KG11,,,,,
2017.0,,Male,7.333909,KGZ,Bishkek (city),Non-communicable disease: Chronic respiratory disease,KG11,,,,,
2018.0,,Male,7.368421,KGZ,Bishkek (city),Non-communicable disease: Chronic respiratory disease,KG11,,,,,
2019.0,,Male,7.583521,KGZ,Bishkek (city),Non-communicable disease: Chronic respiratory disease,KG11,,,,,
2020.0,,Male,9.0,KGZ,Bishkek (city),Non-communicable disease: Chronic respiratory disease,KG11,,,,,
2021.0,,Male,5.5,KGZ,Bishkek (city),Non-communicable disease: Chronic respiratory disease,KG11,,,,,
2007.0,,Female,7.769653,KGZ,Bishkek (city),Non-communicable disease: Chronic respiratory disease,KG11,,,,,
2008.0,,Female,5.41028,KGZ,Bishkek (city),Non-communicable disease: Chronic respiratory disease,KG11,,,,,
2009.0,,Female,4.663558,KGZ,Bishkek (city),Non-communicable disease: Chronic respiratory disease,KG11,,,,,
2010.0,,Female,4.155731,KGZ,Bishkek (city),Non-communicable disease: Chronic respiratory disease,KG11,,,,,
2011.0,,Female,4.091301,KGZ,Bishkek (city),Non-communicable disease: Chronic respiratory disease,KG11,,,,,
2012.0,,Female,4.648215,KGZ,Bishkek (city),Non-communicable disease: Chronic respiratory disease,KG11,,,,,
2013.0,,Female,3.513123,KGZ,Bishkek (city),Non-communicable disease: Chronic respiratory disease,KG11,,,,,
2014.0,,Female,3.031528,KGZ,Bishkek (city),Non-communicable disease: Chronic respiratory disease,KG11,,,,,
2015.0,,Female,3.165183,KGZ,Bishkek (city),Non-communicable disease: Chronic respiratory disease,KG11,,,,,
2016.0,,Female,3.48567,KGZ,Bishkek (city),Non-communicable disease: Chronic respiratory disease,KG11,,,,,
2017.0,,Female,1.705838,KGZ,Bishkek (city),Non-communicable disease: Chronic respiratory disease,KG11,,,,,
2018.0,,Female,2.96461,KGZ,Bishkek (city),Non-communicable disease: Chronic respiratory disease,KG11,,,,,
2019.0,,Female,2.89488,KGZ,Bishkek (city),Non-communicable disease: Chronic respiratory disease,KG11,,,,,
2020.0,,Female,4.1,KGZ,Bishkek (city),Non-communicable disease: Chronic respiratory disease,KG11,,,,,
2021.0,,Female,2.1,KGZ,Bishkek (city),Non-communicable disease: Chronic respiratory disease,KG11,,,,,
2007.0,,,23.800234,KGZ,Osh (city),Non-communicable disease: Chronic respiratory disease,KG21,,,,,
2008.0,,,23.300971,KGZ,Osh (city),Non-communicable disease: Chronic respiratory disease,KG21,,,,,
2009.0,,,22.041763,KGZ,Osh (city),Non-communicable disease: Chronic respiratory disease,KG21,,,,,
2010.0,,,17.087379,KGZ,Osh (city),Non-communicable disease: Chronic respiratory disease,KG21,,,,,
2011.0,,,12.900704,KGZ,Osh (city),Non-communicable disease: Chronic respiratory disease,KG21,,,,,
2012.0,,,15.110422,KGZ,Osh (city),Non-communicable disease: Chronic respiratory disease,KG21,,,,,
2013.0,,,8.371385,KGZ,Osh (city),Non-communicable disease: Chronic respiratory disease,KG21,,,,,
2014.0,,,10.085917,KGZ,Osh (city),Non-communicable disease: Chronic respiratory disease,KG21,,,,,
2015.0,,,9.89011,KGZ,Osh (city),Non-communicable disease: Chronic respiratory disease,KG21,,,,,
2016.0,,,11.119082,KGZ,Osh (city),Non-communicable disease: Chronic respiratory disease,KG21,,,,,
2017.0,,,12.964261,KGZ,Osh (city),Non-communicable disease: Chronic respiratory disease,KG21,,,,,
2018.0,,,7.140428,KGZ,Osh (city),Non-communicable disease: Chronic respiratory disease,KG21,,,,,
2019.0,,,11.111111,KGZ,Osh (city),Non-communicable disease: Chronic respiratory disease,KG21,,,,,
2020.0,,,11.3,KGZ,Osh (city),Non-communicable disease: Chronic respiratory disease,KG21,,,,,
2021.0,,,9.8,KGZ,Osh (city),Non-communicable disease: Chronic respiratory disease,KG21,,,,,
2007.0,,Male,33.360456,KGZ,Osh (city),Non-communicable disease: Chronic respiratory disease,KG21,,,,,
2008.0,,Male,32.388664,KGZ,Osh (city),Non-communicable disease: Chronic respiratory disease,KG21,,,,,
2009.0,,Male,29.79066,KGZ,Osh (city),Non-communicable disease: Chronic respiratory disease,KG21,,,,,
2010.0,,Male,19.417476,KGZ,Osh (city),Non-communicable disease: Chronic respiratory disease,KG21,,,,,
2011.0,,Male,17.944535,KGZ,Osh (city),Non-communicable disease: Chronic respiratory disease,KG21,,,,,
2012.0,,Male,16.962843,KGZ,Osh (city),Non-communicable disease: Chronic respiratory disease,KG21,,,,,
2013.0,,Male,11.084719,KGZ,Osh (city),Non-communicable disease: Chronic respiratory disease,KG21,,,,,
2014.0,,Male,10.085337,KGZ,Osh (city),Non-communicable disease: Chronic respiratory disease,KG21,,,,,
2015.0,,Male,11.398176,KGZ,Osh (city),Non-communicable disease: Chronic respiratory disease,KG21,,,,,
2016.0,,Male,15.601783,KGZ,Osh (city),Non-communicable disease: Chronic respiratory disease,KG21,,,,,
2017.0,,Male,16.678753,KGZ,Osh (city),Non-communicable disease: Chronic respiratory disease,KG21,,,,,
2018.0,,Male,9.129213,KGZ,Osh (city),Non-communicable disease: Chronic respiratory disease,KG21,,,,,
2019.0,,Male,14.834794,KGZ,Osh (city),Non-communicable disease: Chronic respiratory disease,KG21,,,,,
2020.0,,Male,14.9,KGZ,Osh (city),Non-communicable disease: Chronic respiratory disease,KG21,,,,,
2021.0,,Male,11.3,KGZ,Osh (city),Non-communicable disease: Chronic respiratory disease,KG21,,,,,
2007.0,,Female,14.992504,KGZ,Osh (city),Non-communicable disease: Chronic respiratory disease,KG21,,,,,
2008.0,,Female,14.925373,KGZ,Osh (city),Non-communicable disease: Chronic respiratory disease,KG21,,,,,
2009.0,,Female,14.880952,KGZ,Osh (city),Non-communicable disease: Chronic respiratory disease,KG21,,,,,
2010.0,,Female,14.93652,KGZ,Osh (city),Non-communicable disease: Chronic respiratory disease,KG21,,,,,
2011.0,,Female,8.258258,KGZ,Osh (city),Non-communicable disease: Chronic respiratory disease,KG21,,,,,
2012.0,,Female,13.402829,KGZ,Osh (city),Non-communicable disease: Chronic respiratory disease,KG21,,,,,
2013.0,,Female,5.860806,KGZ,Osh (city),Non-communicable disease: Chronic respiratory disease,KG21,,,,,
2014.0,,Female,10.086455,KGZ,Osh (city),Non-communicable disease: Chronic respiratory disease,KG21,,,,,
2015.0,,Female,8.486563,KGZ,Osh (city),Non-communicable disease: Chronic respiratory disease,KG21,,,,,
2016.0,,Female,6.934813,KGZ,Osh (city),Non-communicable disease: Chronic respiratory disease,KG21,,,,,
2017.0,,Female,9.491525,KGZ,Osh (city),Non-communicable disease: Chronic respiratory disease,KG21,,,,,
2018.0,,Female,5.273566,KGZ,Osh (city),Non-communicable disease: Chronic respiratory disease,KG21,,,,,
2019.0,,Female,7.609385,KGZ,Osh (city),Non-communicable disease: Chronic respiratory disease,KG21,,,,,
2020.0,,Female,8.0,KGZ,Osh (city),Non-communicable disease: Chronic respiratory disease,KG21,,,,,
2021.0,,Female,8.3,KGZ,Osh (city),Non-communicable disease: Chronic respiratory disease,KG21,,,,,
,,,,UZB,,,,01_101_,Total,True,2000.0,368.8
,,,,UZB,,,,01_101_,Total,True,2001.0,340.0
,,,,UZB,,,,01_101_,Total,True,2002.0,351.8
,,,,UZB,,,,01_101_,Total,True,2003.0,347.9
,,,,UZB,,,,01_101_,Total,True,2004.0,342.5
,,,,UZB,,,,01_101_,Total,True,2005.0,362.9
,,,,UZB,,,,01_101_,Total,True,2006.0,350.3
,,,,UZB,,,,01_101_,Total,True,2007.0,332.7
,,,,UZB,,,,01_101_,Total,True,2008.0,320.6
,,,,UZB,,,,01_101_,Total,True,2009.0,309.7
,,,,UZB,,,,01_101_,Total,True,2010.0,300.7
,,,,UZB,,,,01_101_,Total,True,2011.0,301.0
,,,,UZB,,,,01_101_,Total,True,2012.0,297.0
,,,,UZB,,,,01_101_,Total,True,2013.0,288.1
,,,,UZB,,,,01_101_,Total,True,2014.0,288.6
,,,,UZB,,,,01_101_,Total,True,2015.0,279.7
,,,,UZB,,,,01_101_,Total,True,2016.0,281.2
,,,,UZB,,,,01_101_,Total,True,2017.0,279.3
,,,,UZB,,,,01_101_,Total,True,2018.0,264.9
,,,,UZB,,,,01_101_,Total,True,2019.0,252.6
,,,,UZB,,,,01_101_,Total,True,2020.0,371.4
,,,,UZB,,,,01_101_,Total,True,2021.0,372.7
,,,,UZB,,,,15_141_,cardiovascular disease (I00-I99),True,2000.0,270.4
,,,,UZB,,,,15_141_,cardiovascular disease (I00-I99),True,2001.0,262.8
,,,,UZB,,,,15_141_,cardiovascular disease (I00-I99),True,2002.0,274.3
,,,,UZB,,,,15_141_,cardiovascular disease (I00-I99),True,2003.0,269.3
,,,,UZB,,,,15_141_,cardiovascular disease (I00-I99),True,2004.0,257.1
,,,,UZB,,,,15_141_,cardiovascular disease (I00-I99),True,2005.0,274.7
,,,,UZB,,,,15_141_,cardiovascular disease (I00-I99),True,2006.0,265.6
,,,,UZB,,,,15_141_,cardiovascular disease (I00-I99),True,2007.0,252.8
,,,,UZB,,,,15_141_,cardiovascular disease (I00-I99),True,2008.0,245.8
,,,,UZB,,,,15_141_,cardiovascular disease (I00-I99),True,2009.0,232.4
,,,,UZB,,,,15_141_,cardiovascular disease (I00-I99),True,2010.0,227.7
,,,,UZB,,,,15_141_,cardiovascular disease (I00-I99),True,2011.0,226.9
,,,,UZB,,,,15_141_,cardiovascular disease (I00-I99),True,2012.0,222.2
,,,,UZB,,,,15_141_,cardiovascular disease (I00-I99),True,2013.0,214.0
,,,,UZB,,,,15_141_,cardiovascular disease (I00-I99),True,2014.0,213.1
,,,,UZB,,,,15_141_,cardiovascular disease (I00-I99),True,2015.0,202.1
,,,,UZB,,,,15_141_,cardiovascular disease (I00-I99),True,2016.0,203.9
,,,,UZB,,,,15_141_,cardiovascular disease (I00-I99),True,2017.0,201.1
,,,,UZB,,,,15_141_,cardiovascular disease (I00-I99),True,2018.0,191.2
,,,,UZB,,,,15_141_,cardiovascular disease (I00-I99),True,2019.0,181.0
,,,,UZB,,,,15_141_,cardiovascular disease (I00-I99),True,2020.0,200.4
,,,,UZB,,,,15_141_,cardiovascular disease (I00-I99),True,2021.0,308.5
,,,,UZB,,,,15_142_,malignant neoplasms (C00-C97),True,2000.0,57.3
,,,,UZB,,,,15_142_,malignant neoplasms (C00-C97),True,2001.0,54.5
,,,,UZB,,,,15_142_,malignant neoplasms (C00-C97),True,2002.0,53.1
,,,,UZB,,,,15_142_,malignant neoplasms (C00-C97),True,2003.0,53.5
,,,,UZB,,,,15_142_,malignant neoplasms (C00-C97),True,2004.0,52.8
,,,,UZB,,,,15_142_,malignant neoplasms (C00-C97),True,2005.0,53.7
,,,,UZB,,,,15_142_,malignant neoplasms (C00-C97),True,2006.0,50.9
,,,,UZB,,,,15_142_,malignant neoplasms (C00-C97),True,2007.0,49.5
,,,,UZB,,,,15_142_,malignant neoplasms (C00-C97),True,2008.0,42.2
,,,,UZB,,,,15_142_,malignant neoplasms (C00-C97),True,2009.0,48.2
,,,,UZB,,,,15_142_,malignant neoplasms (C00-C97),True,2010.0,45.2
,,,,UZB,,,,15_142_,malignant neoplasms (C00-C97),True,2011.0,47.1
,,,,UZB,,,,15_142_,malignant neoplasms (C00-C97),True,2012.0,46.7
,,,,UZB,,,,15_142_,malignant neoplasms (C00-C97),True,2013.0,46.2
,,,,UZB,,,,15_142_,malignant neoplasms (C00-C97),True,2014.0,48.1
,,,,UZB,,,,15_142_,malignant neoplasms (C00-C97),True,2015.0,49.8
,,,,UZB,,,,15_142_,malignant neoplasms (C00-C97),True,2016.0,50.6
,,,,UZB,,,,15_142_,malignant neoplasms (C00-C97),True,2017.0,51.3
,,,,UZB,,,,15_142_,malignant neoplasms (C00-C97),True,2018.0,48.2
,,,,UZB,,,,15_142_,malignant neoplasms (C00-C97),True,2019.0,48.3
,,,,UZB,,,,15_142_,malignant neoplasms (C00-C97),True,2020.0,42.1
,,,,UZB,,,,15_142_,malignant neoplasms (C00-C97),True,2021.0,38.4
,,,,UZB,,,,15_143_,diabetes mellitus (E10-E14),True,2000.0,16.1
,,,,UZB,,,,15_143_,diabetes mellitus (E10-E14),True,2001.0,21.0
,,,,UZB,,,,15_143_,diabetes mellitus (E10-E14),True,2002.0,16.7
,,,,UZB,,,,15_143_,diabetes mellitus (E10-E14),True,2003.0,18.1
,,,,UZB,,,,15_143_,diabetes mellitus (E10-E14),True,2004.0,19.4
,,,,UZB,,,,15_143_,diabetes mellitus (E10-E14),True,2005.0,20.2
,,,,UZB,,,,15_143_,diabetes mellitus (E10-E14),True,2006.0,21.6
,,,,UZB,,,,15_143_,diabetes mellitus (E10-E14),True,2007.0,21.4
,,,,UZB,,,,15_143_,diabetes mellitus (E10-E14),True,2008.0,23.4
,,,,UZB,,,,15_143_,diabetes mellitus (E10-E14),True,2009.0,20.8
,,,,UZB,,,,15_143_,diabetes mellitus (E10-E14),True,2010.0,20.4
,,,,UZB,,,,15_143_,diabetes mellitus (E10-E14),True,2011.0,19.2
,,,,UZB,,,,15_143_,diabetes mellitus (E10-E14),True,2012.0,21.7
,,,,UZB,,,,15_143_,diabetes mellitus (E10-E14),True,2013.0,21.2
,,,,UZB,,,,15_143_,diabetes mellitus (E10-E14),True,2014.0,21.5
,,,,UZB,,,,15_143_,diabetes mellitus (E10-E14),True,2015.0,22.3
,,,,UZB,,,,15_143_,diabetes mellitus (E10-E14),True,2016.0,21.4
,,,,UZB,,,,15_143_,diabetes mellitus (E10-E14),True,2017.0,21.4
,,,,UZB,,,,15_143_,diabetes mellitus (E10-E14),True,2018.0,19.7
,,,,UZB,,,,15_143_,diabetes mellitus (E10-E14),True,2019.0,19.5
,,,,UZB,,,,15_143_,diabetes mellitus (E10-E14),True,2020.0,25.1
,,,,UZB,,,,15_143_,diabetes mellitus (E10-E14),True,2021.0,18.3
,,,,UZB,,,,15_144_,chronic respiratory disease (J30-J99),True,2000.0,25.0
,,,,UZB,,,,15_144_,chronic respiratory disease (J30-J99),True,2001.0,1.7
,,,,UZB,,,,15_144_,chronic respiratory disease (J30-J99),True,2002.0,7.7
,,,,UZB,,,,15_144_,chronic respiratory disease (J30-J99),True,2003.0,7.1
,,,,UZB,,,,15_144_,chronic respiratory disease (J30-J99),True,2004.0,13.2
,,,,UZB,,,,15_144_,chronic respiratory disease (J30-J99),True,2005.0,14.3
,,,,UZB,,,,15_144_,chronic respiratory disease (J30-J99),True,2006.0,12.3
,,,,UZB,,,,15_144_,chronic respiratory disease (J30-J99),True,2007.0,9.0
,,,,UZB,,,,15_144_,chronic respiratory disease (J30-J99),True,2008.0,9.2
,,,,UZB,,,,15_144_,chronic respiratory disease (J30-J99),True,2009.0,8.3
,,,,UZB,,,,15_144_,chronic respiratory disease (J30-J99),True,2010.0,7.4
,,,,UZB,,,,15_144_,chronic respiratory disease (J30-J99),True,2011.0,7.7
,,,,UZB,,,,15_144_,chronic respiratory disease (J30-J99),True,2012.0,6.5
,,,,UZB,,,,15_144_,chronic respiratory disease (J30-J99),True,2013.0,6.7
,,,,UZB,,,,15_144_,chronic respiratory disease (J30-J99),True,2014.0,5.9
,,,,UZB,,,,15_144_,chronic respiratory disease (J30-J99),True,2015.0,5.6
,,,,UZB,,,,15_144_,chronic respiratory disease (J30-J99),True,2016.0,5.2
,,,,UZB,,,,15_144_,chronic respiratory disease (J30-J99),True,2017.0,5.6
,,,,UZB,,,,15_144_,chronic respiratory disease (J30-J99),True,2018.0,5.8
,,,,UZB,,,,15_144_,chronic respiratory disease (J30-J99),True,2019.0,3.8
,,,,UZB,,,,15_144_,chronic respiratory disease (J30-J99),True,2020.0,6.0
,,,,UZB,,,,15_144_,chronic respiratory disease (J30-J99),True,2021.0,7.5
